development,score_id,value,value_mode,development_label,value_mio_chf
538,road_tts_cost,140662.3396414991,standalone_annual_proxy,538,0.1406623396414991
540,road_accident_cost,,standalone_annual_proxy,540,
540,road_airpollution_cost,,standalone_annual_proxy,540,
540,road_climate_cost,-346275.0074873485,standalone_annual_proxy,540,-0.3462750074873485
540,road_co2_cost,,standalone_annual_proxy,540,
540,road_construction_cost,-4566411.911710947,standalone_annual_proxy,540,-4.566411911710947
540,road_ecological_disruption_cost,-1112012.3988143562,standalone_annual_proxy,540,-1.1120123988143562
540,road_land_consumption_cost,-70498.81376290503,standalone_annual_proxy,540,-0.07049881376290504
540,road_maint_cost,-2663576.86397543,standalone_annual_proxy,540,-2.66357686397543
540,road_noise_cost,-49439927.33952002,standalone_annual_proxy,540,-49.439927339520025
540,road_tts_cost,635143.0925285548,standalone_annual_proxy,540,0.6351430925285548
546,road_accident_cost,,standalone_annual_proxy,546,
546,road_airpollution_cost,,standalone_annual_proxy,546,
546,road_climate_cost,-163761.83669574402,standalone_annual_proxy,546,-0.163761836695744
546,road_co2_cost,,standalone_annual_proxy,546,
546,road_construction_cost,-3480817.6174262166,standalone_annual_proxy,546,-3.4808176174262164
546,road_ecological_disruption_cost,-532795.8142158802,standalone_annual_proxy,546,-0.5327958142158802
546,road_land_consumption_cost,-85171.80200188796,standalone_annual_proxy,546,-0.08517180200188797
546,road_maint_cost,-1888346.303510026,standalone_annual_proxy,546,-1.888346303510026
546,road_noise_cost,-7415363.689211061,standalone_annual_proxy,546,-7.415363689211061
546,road_tts_cost,-608762.7143966176,standalone_annual_proxy,546,-0.6087627143966176
550,road_accident_cost,,standalone_annual_proxy,550,
550,road_airpollution_cost,,standalone_annual_proxy,550,
550,road_climate_cost,-355676.7646290079,standalone_annual_proxy,550,-0.3556767646290079
550,road_co2_cost,,standalone_annual_proxy,550,
550,road_construction_cost,-6047434.172237609,standalone_annual_proxy,550,-6.047434172237608
550,road_ecological_disruption_cost,-1112100.7166316109,standalone_annual_proxy,550,-1.1121007166316108
550,road_land_consumption_cost,-57864.68499658651,standalone_annual_proxy,550,-0.057864684996586514
550,road_maint_cost,-3369517.08306574,standalone_annual_proxy,550,-3.3695170830657397
550,road_noise_cost,-24077844.17104707,standalone_annual_proxy,550,-24.07784417104707
550,road_tts_cost,99671.45435128482,standalone_annual_proxy,550,0.09967145435128481
552,road_accident_cost,,standalone_annual_proxy,552,
552,road_airpollution_cost,,standalone_annual_proxy,552,
552,road_climate_cost,-169683.10870258178,standalone_annual_proxy,552,-0.16968310870258177
552,road_co2_cost,,standalone_annual_proxy,552,
552,road_construction_cost,-3594521.245737231,standalone_annual_proxy,552,-3.594521245737231
552,road_ecological_disruption_cost,-529132.0882931261,standalone_annual_proxy,552,-0.5291320882931261
552,road_land_consumption_cost,-88865.56461981505,standalone_annual_proxy,552,-0.08886556461981505
552,road_maint_cost,-1969151.4547973468,standalone_annual_proxy,552,-1.9691514547973468
552,road_noise_cost,-3415513.631114776,standalone_annual_proxy,552,-3.415513631114776
552,road_tts_cost,-1472739.8821855227,standalone_annual_proxy,552,-1.4727398821855227
556,road_accident_cost,,standalone_annual_proxy,556,
556,road_airpollution_cost,,standalone_annual_proxy,556,
556,road_climate_cost,-238501.22383049544,standalone_annual_proxy,556,-0.23850122383049543
556,road_co2_cost,,standalone_annual_proxy,556,
556,road_construction_cost,-3919191.537628266,standalone_annual_proxy,556,-3.919191537628266
556,road_ecological_disruption_cost,-771753.4999527433,standalone_annual_proxy,556,-0.7717534999527433
556,road_land_consumption_cost,-12982.435449975008,standalone_annual_proxy,556,-0.012982435449975007
556,road_maint_cost,-2201423.0319838044,standalone_annual_proxy,556,-2.2014230319838046
556,road_noise_cost,-15016569.953547817,standalone_annual_proxy,556,-15.016569953547817
556,road_tts_cost,-501557.95478023455,standalone_annual_proxy,556,-0.5015579547802346
558,road_accident_cost,,standalone_annual_proxy,558,
558,road_airpollution_cost,,standalone_annual_proxy,558,
558,road_climate_cost,-1265138.3254802153,standalone_annual_proxy,558,-1.2651383254802153
558,road_co2_cost,,standalone_annual_proxy,558,
558,road_construction_cost,-52053572.663613416,standalone_annual_proxy,558,-52.053572663613416
558,road_ecological_disruption_cost,-2651862.5987793235,standalone_annual_proxy,558,-2.6518625987793234
558,road_land_consumption_cost,-229538.75932528512,standalone_annual_proxy,558,-0.2295387593252851
558,road_maint_cost,-26659788.83062905,standalone_annual_proxy,558,-26.65978883062905
558,road_noise_cost,-25088959.2565288,standalone_annual_proxy,558,-25.0889592565288
558,road_tts_cost,-3406383.14085894,standalone_annual_proxy,558,-3.40638314085894
564,road_accident_cost,,standalone_annual_proxy,564,
564,road_airpollution_cost,,standalone_annual_proxy,564,
564,road_climate_cost,-535438.9046372946,standalone_annual_proxy,564,-0.5354389046372946
564,road_co2_cost,,standalone_annual_proxy,564,
564,road_construction_cost,-50979916.229344666,standalone_annual_proxy,564,-50.97991622934467
564,road_ecological_disruption_cost,-275279.9999999243,standalone_annual_proxy,564,-0.27527999999992425
564,road_land_consumption_cost,-78190.68166777225,standalone_annual_proxy,564,-0.07819068166777225
564,road_maint_cost,-25080285.614042465,standalone_annual_proxy,564,-25.080285614042463
564,road_noise_cost,-11060217.640552577,standalone_annual_proxy,564,-11.060217640552576
564,road_tts_cost,-3853602.6033403566,standalone_annual_proxy,564,-3.8536026033403568
565,road_accident_cost,,standalone_annual_proxy,565,
565,road_airpollution_cost,,standalone_annual_proxy,565,
565,road_climate_cost,-741060.0909027767,standalone_annual_proxy,565,-0.7410600909027767
565,road_co2_cost,,standalone_annual_proxy,565,
565,road_construction_cost,-16295966.507486504,standalone_annual_proxy,565,-16.295966507486504
565,road_ecological_disruption_cost,-2074700.50148341,standalone_annual_proxy,565,-2.07470050148341
565,road_land_consumption_cost,-165086.4026022716,standalone_annual_proxy,565,-0.16508640260227161
565,road_maint_cost,-8810728.422211926,standalone_annual_proxy,565,-8.810728422211927
565,road_noise_cost,-19341708.21538301,standalone_annual_proxy,565,-19.34170821538301
565,road_tts_cost,-314706.55531789036,standalone_annual_proxy,565,-0.3147065553178904
569,road_accident_cost,,standalone_annual_proxy,569,
569,road_airpollution_cost,,standalone_annual_proxy,569,
569,road_climate_cost,-356092.54651531426,standalone_annual_proxy,569,-0.35609254651531425
569,road_co2_cost,,standalone_annual_proxy,569,
569,road_construction_cost,-4620443.691253348,standalone_annual_proxy,569,-4.620443691253349
569,road_ecological_disruption_cost,-1144417.3405843612,standalone_annual_proxy,569,-1.1444173405843612
569,road_land_consumption_cost,-73507.04486696703,standalone_annual_proxy,569,-0.07350704486696703
569,road_maint_cost,-2702183.1001818045,standalone_annual_proxy,569,-2.7021831001818044
569,road_noise_cost,-41881749.570849515,standalone_annual_proxy,569,-41.881749570849514
569,road_tts_cost,407695.8054122316,standalone_annual_proxy,569,0.4076958054122316
57,road_accident_cost,,standalone_annual_proxy,57,
57,road_airpollution_cost,,standalone_annual_proxy,57,
57,road_climate_cost,-162622.1811259182,standalone_annual_proxy,57,-0.1626221811259182
57,road_co2_cost,,standalone_annual_proxy,57,
57,road_construction_cost,-3528622.3008009167,standalone_annual_proxy,57,-3.5286223008009165
57,road_ecological_disruption_cost,-513562.00863720337,standalone_annual_proxy,57,-0.5135620086372034
57,road_land_consumption_cost,-14002.185493463714,standalone_annual_proxy,57,-0.014002185493463715
57,road_maint_cost,-1922211.7478663805,standalone_annual_proxy,57,-1.9222117478663805
57,road_noise_cost,-7041281.554634409,standalone_annual_proxy,57,-7.041281554634409
57,road_tts_cost,1245473.1359858443,standalone_annual_proxy,57,1.2454731359858442
594,road_accident_cost,,standalone_annual_proxy,594,
594,road_airpollution_cost,,standalone_annual_proxy,594,
594,road_climate_cost,-701164.2769751268,standalone_annual_proxy,594,-0.7011642769751268
594,road_co2_cost,,standalone_annual_proxy,594,
594,road_construction_cost,-36781538.5567404,standalone_annual_proxy,594,-36.7815385567404
594,road_ecological_disruption_cost,-1184881.6206918168,standalone_annual_proxy,594,-1.1848816206918167
594,road_land_consumption_cost,-122469.81002935146,standalone_annual_proxy,594,-0.12246981002935146
594,road_maint_cost,-18627270.980539933,standalone_annual_proxy,594,-18.627270980539933
594,road_noise_cost,-17472427.83860195,standalone_annual_proxy,594,-17.472427838601952
594,road_tts_cost,-510005.8707787788,standalone_annual_proxy,594,-0.5100058707787788
602,road_accident_cost,,standalone_annual_proxy,602,
602,road_airpollution_cost,,standalone_annual_proxy,602,
602,road_climate_cost,-724676.4228473313,standalone_annual_proxy,602,-0.7246764228473312
602,road_co2_cost,,standalone_annual_proxy,602,
602,road_construction_cost,-17302854.953080636,standalone_annual_proxy,602,-17.302854953080637
602,road_ecological_disruption_cost,-1958734.120880256,standalone_annual_proxy,602,-1.958734120880256
602,road_land_consumption_cost,-160470.93664048502,standalone_annual_proxy,602,-0.160470936640485
602,road_maint_cost,-9294539.69588742,standalone_annual_proxy,602,-9.294539695887421
602,road_noise_cost,-19359454.396194153,standalone_annual_proxy,602,-19.359454396194153
602,road_tts_cost,-373375.8188195606,standalone_annual_proxy,602,-0.37337581881956056
612,road_accident_cost,,standalone_annual_proxy,612,
612,road_airpollution_cost,,standalone_annual_proxy,612,
612,road_climate_cost,-1002259.5687224556,standalone_annual_proxy,612,-1.0022595687224556
612,road_co2_cost,,standalone_annual_proxy,612,
612,road_construction_cost,-39014212.95915575,standalone_annual_proxy,612,-39.014212959155756
612,road_ecological_disruption_cost,-2140032.3930206005,standalone_annual_proxy,612,-2.1400323930206007
612,road_land_consumption_cost,-403955.1249542574,standalone_annual_proxy,612,-0.4039551249542574
612,road_maint_cost,-20104582.798659574,standalone_annual_proxy,612,-20.104582798659575
612,road_noise_cost,-8763325.242295483,standalone_annual_proxy,612,-8.763325242295483
612,road_tts_cost,-7967306.27807739,standalone_annual_proxy,612,-7.96730627807739
614,road_accident_cost,,standalone_annual_proxy,614,
614,road_airpollution_cost,,standalone_annual_proxy,614,
614,road_climate_cost,-127597.74015818031,standalone_annual_proxy,614,-0.12759774015818032
614,road_co2_cost,,standalone_annual_proxy,614,
614,road_construction_cost,-3335861.888280633,standalone_annual_proxy,614,-3.335861888280633
614,road_ecological_disruption_cost,-397956.15600412333,standalone_annual_proxy,614,-0.3979561560041233
614,road_land_consumption_cost,-23436.335852821616,standalone_annual_proxy,614,-0.023436335852821615
614,road_maint_cost,-1784482.5433126716,standalone_annual_proxy,614,-1.7844825433126716
614,road_noise_cost,-9148592.427306982,standalone_annual_proxy,614,-9.148592427306982
614,road_tts_cost,-625009.0864548988,standalone_annual_proxy,614,-0.6250090864548988
62,road_accident_cost,,standalone_annual_proxy,62,
62,road_airpollution_cost,,standalone_annual_proxy,62,
62,road_climate_cost,-166105.99911679304,standalone_annual_proxy,62,-0.16610599911679305
62,road_co2_cost,,standalone_annual_proxy,62,
62,road_construction_cost,-3520757.387225516,standalone_annual_proxy,62,-3.5207573872255162
62,road_ecological_disruption_cost,-532797.1755020479,standalone_annual_proxy,62,-0.5327971755020479
62,road_land_consumption_cost,-22290.71022149592,standalone_annual_proxy,62,-0.02229071022149592
62,road_maint_cost,-1916737.9253038785,standalone_annual_proxy,62,-1.9167379253038785
62,road_noise_cost,-1769776.2346260827,standalone_annual_proxy,62,-1.7697762346260828
62,road_tts_cost,322070.42056855967,standalone_annual_proxy,62,0.32207042056855967
625,road_accident_cost,,standalone_annual_proxy,625,
625,road_airpollution_cost,,standalone_annual_proxy,625,
625,road_climate_cost,-314231.19845710514,standalone_annual_proxy,625,-0.3142311984571051
625,road_co2_cost,,standalone_annual_proxy,625,
625,road_construction_cost,-4390055.6965445,standalone_annual_proxy,625,-4.3900556965445
625,road_ecological_disruption_cost,-1006244.7759145312,standalone_annual_proxy,625,-1.0062447759145312
625,road_land_consumption_cost,-11847.394252591204,standalone_annual_proxy,625,-0.011847394252591204
625,road_maint_cost,-2537568.619256501,standalone_annual_proxy,625,-2.537568619256501
625,road_noise_cost,-17238797.96545729,standalone_annual_proxy,625,-17.23879796545729
625,road_tts_cost,-615901.5148192836,standalone_annual_proxy,625,-0.6159015148192836
627,road_accident_cost,,standalone_annual_proxy,627,
627,road_airpollution_cost,,standalone_annual_proxy,627,
627,road_climate_cost,-281888.03635842743,standalone_annual_proxy,627,-0.2818880363584274
627,road_co2_cost,,standalone_annual_proxy,627,
627,road_construction_cost,-4185013.51844746,standalone_annual_proxy,627,-4.18501351844746
627,road_ecological_disruption_cost,-907225.1336780324,standalone_annual_proxy,627,-0.9072251336780325
627,road_land_consumption_cost,-108598.61034124784,standalone_annual_proxy,627,-0.10859861034124783
627,road_maint_cost,-2391209.708082852,standalone_annual_proxy,627,-2.391209708082852
627,road_noise_cost,-8191239.270354268,standalone_annual_proxy,627,-8.191239270354268
627,road_tts_cost,176920.24246134755,standalone_annual_proxy,627,0.17692024246134755
628,road_accident_cost,,standalone_annual_proxy,628,
628,road_airpollution_cost,,standalone_annual_proxy,628,
628,road_climate_cost,-314612.7606666569,standalone_annual_proxy,628,-0.3146127606666569
628,road_co2_cost,,standalone_annual_proxy,628,
628,road_construction_cost,-4392155.661222967,standalone_annual_proxy,628,-4.392155661222968
628,road_ecological_disruption_cost,-1007504.2057112388,standalone_annual_proxy,628,-1.0075042057112389
628,road_land_consumption_cost,-20243.608700412857,standalone_annual_proxy,628,-0.020243608700412856
628,road_maint_cost,-2539069.0646071555,standalone_annual_proxy,628,-2.5390690646071556
628,road_noise_cost,-19748232.411432143,standalone_annual_proxy,628,-19.748232411432145
628,road_tts_cost,-1033432.5456525855,standalone_annual_proxy,628,-1.0334325456525855
629,road_accident_cost,,standalone_annual_proxy,629,
629,road_airpollution_cost,,standalone_annual_proxy,629,
629,road_climate_cost,-193668.3722895551,standalone_annual_proxy,629,-0.19366837228955508
629,road_co2_cost,,standalone_annual_proxy,629,
629,road_construction_cost,-10073285.691018011,standalone_annual_proxy,629,-10.073285691018011
629,road_ecological_disruption_cost,-430371.3072406336,standalone_annual_proxy,629,-0.4303713072406336
629,road_land_consumption_cost,-49080.16100020853,standalone_annual_proxy,629,-0.04908016100020853
629,road_maint_cost,-5070985.942758763,standalone_annual_proxy,629,-5.070985942758763
629,road_noise_cost,-15912670.297987234,standalone_annual_proxy,629,-15.912670297987233
629,road_tts_cost,-405497.9804259371,standalone_annual_proxy,629,-0.4054979804259371
63,road_accident_cost,,standalone_annual_proxy,63,
63,road_airpollution_cost,,standalone_annual_proxy,63,
63,road_climate_cost,-776342.1829805106,standalone_annual_proxy,63,-0.7763421829805106
63,road_co2_cost,,standalone_annual_proxy,63,
63,road_construction_cost,-28051807.47287781,standalone_annual_proxy,63,-28.05180747287781
63,road_ecological_disruption_cost,-1781145.547132884,standalone_annual_proxy,63,-1.7811455471328839
63,road_land_consumption_cost,-192875.4645144854,standalone_annual_proxy,63,-0.1928754645144854
63,road_maint_cost,-14506441.211993542,standalone_annual_proxy,63,-14.506441211993542
63,road_noise_cost,-12302619.252317566,standalone_annual_proxy,63,-12.302619252317566
63,road_tts_cost,-4395805.642336527,standalone_annual_proxy,63,-4.395805642336527
648,road_accident_cost,,standalone_annual_proxy,648,
648,road_airpollution_cost,,standalone_annual_proxy,648,
648,road_climate_cost,-734950.8099639008,standalone_annual_proxy,648,-0.7349508099639008
648,road_co2_cost,,standalone_annual_proxy,648,
648,road_construction_cost,-26784905.31203208,standalone_annual_proxy,648,-26.78490531203208
648,road_ecological_disruption_cost,-1752829.094326873,standalone_annual_proxy,648,-1.7528290943268732
648,road_land_consumption_cost,-142771.0513001565,standalone_annual_proxy,648,-0.14277105130015652
648,road_maint_cost,-13779108.373930246,standalone_annual_proxy,648,-13.779108373930246
648,road_noise_cost,-19955938.891129248,standalone_annual_proxy,648,-19.955938891129247
648,road_tts_cost,-461725.3779930114,standalone_annual_proxy,648,-0.4617253779930114
662,road_accident_cost,,standalone_annual_proxy,662,
662,road_airpollution_cost,,standalone_annual_proxy,662,
662,road_climate_cost,-669757.4302789338,standalone_annual_proxy,662,-0.6697574302789339
662,road_co2_cost,,standalone_annual_proxy,662,
662,road_construction_cost,-13269055.281750966,standalone_annual_proxy,662,-13.269055281750965
662,road_ecological_disruption_cost,-1963127.402963848,standalone_annual_proxy,662,-1.9631274029638481
662,road_land_consumption_cost,-249646.4648197163,standalone_annual_proxy,662,-0.24964646481971628
662,road_maint_cost,-7236438.715039318,standalone_annual_proxy,662,-7.236438715039318
662,road_noise_cost,-6583700.101572678,standalone_annual_proxy,662,-6.583700101572679
662,road_tts_cost,-6626221.6734678,standalone_annual_proxy,662,-6.6262216734678
669,road_accident_cost,,standalone_annual_proxy,669,
669,road_airpollution_cost,,standalone_annual_proxy,669,
669,road_climate_cost,-181570.75291586173,standalone_annual_proxy,669,-0.18157075291586172
669,road_co2_cost,,standalone_annual_proxy,669,
669,road_construction_cost,-3659946.05022039,standalone_annual_proxy,669,-3.6599460502203898
669,road_ecological_disruption_cost,-568369.8664589737,standalone_annual_proxy,669,-0.5683698664589737
669,road_land_consumption_cost,-40087.36472863222,standalone_annual_proxy,669,-0.040087364728632224
669,road_maint_cost,-2015898.119020216,standalone_annual_proxy,669,-2.015898119020216
669,road_noise_cost,-4380017.889961472,standalone_annual_proxy,669,-4.380017889961472
669,road_tts_cost,1681249.0444275714,standalone_annual_proxy,669,1.6812490444275714
670,road_accident_cost,,standalone_annual_proxy,670,
670,road_airpollution_cost,,standalone_annual_proxy,670,
670,road_climate_cost,-270134.67589898605,standalone_annual_proxy,670,-0.27013467589898604
670,road_co2_cost,,standalone_annual_proxy,670,
670,road_construction_cost,-4093289.3134008944,standalone_annual_proxy,670,-4.093289313400894
670,road_ecological_disruption_cost,-876166.6496579482,standalone_annual_proxy,670,-0.8761666496579482
670,road_land_consumption_cost,-129883.57429075996,standalone_annual_proxy,670,-0.12988357429075997
670,road_maint_cost,-2325817.599614286,standalone_annual_proxy,670,-2.325817599614286
670,road_noise_cost,-5384343.425427373,standalone_annual_proxy,670,-5.384343425427373
670,road_tts_cost,106896.51945394588,standalone_annual_proxy,670,0.10689651945394588
673,road_accident_cost,,standalone_annual_proxy,673,
673,road_airpollution_cost,,standalone_annual_proxy,673,
673,road_climate_cost,-90734.05169609618,standalone_annual_proxy,673,-0.09073405169609618
673,road_co2_cost,,standalone_annual_proxy,673,
673,road_construction_cost,-3078902.1100540543,standalone_annual_proxy,673,-3.078902110054054
673,road_ecological_disruption_cost,-291751.5857422225,standalone_annual_proxy,673,-0.2917515857422225
673,road_land_consumption_cost,-6444.911207715069,standalone_annual_proxy,673,-0.006444911207715069
673,road_maint_cost,-1601173.7331445047,standalone_annual_proxy,673,-1.6011737331445046
673,road_noise_cost,-2381350.0728738173,standalone_annual_proxy,673,-2.3813500728738175
673,road_tts_cost,856600.9939042659,standalone_annual_proxy,673,0.8566009939042659
678,road_accident_cost,,standalone_annual_proxy,678,
678,road_airpollution_cost,,standalone_annual_proxy,678,
678,road_climate_cost,-321223.9155461368,standalone_annual_proxy,678,-0.3212239155461368
678,road_co2_cost,,standalone_annual_proxy,678,
678,road_construction_cost,-4590771.459660332,standalone_annual_proxy,678,-4.590771459660331
678,road_ecological_disruption_cost,-982909.4061335968,standalone_annual_proxy,678,-0.9829094061335968
678,road_land_consumption_cost,-85509.80810934336,standalone_annual_proxy,678,-0.08550980810934336
678,road_maint_cost,-2680107.588039657,standalone_annual_proxy,678,-2.680107588039657
678,road_noise_cost,-22353366.532424383,standalone_annual_proxy,678,-22.35336653242438
678,road_tts_cost,-3683427.713763682,standalone_annual_proxy,678,-3.6834277137636824
680,road_accident_cost,,standalone_annual_proxy,680,
680,road_airpollution_cost,,standalone_annual_proxy,680,
680,road_climate_cost,-733377.5724772902,standalone_annual_proxy,680,-0.7333775724772902
680,road_co2_cost,,standalone_annual_proxy,680,
680,road_construction_cost,-9481828.231619596,standalone_annual_proxy,680,-9.481828231619597
680,road_ecological_disruption_cost,-1592915.0557739686,standalone_annual_proxy,680,-1.5929150557739686
680,road_land_consumption_cost,-121215.4549657399,standalone_annual_proxy,680,-0.1212154549657399
680,road_maint_cost,-6160679.27961212,standalone_annual_proxy,680,-6.16067927961212
680,road_noise_cost,-18656783.6009964,standalone_annual_proxy,680,-18.656783600996402
680,road_tts_cost,-261960.72246876764,standalone_annual_proxy,680,-0.2619607224687676
682,road_accident_cost,,standalone_annual_proxy,682,
682,road_airpollution_cost,,standalone_annual_proxy,682,
682,road_climate_cost,-1263364.298663221,standalone_annual_proxy,682,-1.263364298663221
682,road_co2_cost,,standalone_annual_proxy,682,
682,road_construction_cost,-50313227.52501701,standalone_annual_proxy,682,-50.313227525017005
682,road_ecological_disruption_cost,-2700159.4620624883,standalone_annual_proxy,682,-2.7001594620624885
682,road_land_consumption_cost,-230558.0261106905,standalone_annual_proxy,682,-0.23055802611069048
682,road_maint_cost,-25827610.70611019,standalone_annual_proxy,682,-25.82761070611019
682,road_noise_cost,-25054719.014263712,standalone_annual_proxy,682,-25.05471901426371
682,road_tts_cost,-3409063.7940781093,standalone_annual_proxy,682,-3.409063794078109
689,road_accident_cost,,standalone_annual_proxy,689,
689,road_airpollution_cost,,standalone_annual_proxy,689,
689,road_climate_cost,-458541.8849246091,standalone_annual_proxy,689,-0.4585418849246091
689,road_co2_cost,,standalone_annual_proxy,689,
689,road_construction_cost,-6200225.796527525,standalone_annual_proxy,689,-6.200225796527525
689,road_ecological_disruption_cost,-1443893.5561396452,standalone_annual_proxy,689,-1.443893556139645
689,road_land_consumption_cost,-142347.80841258558,standalone_annual_proxy,689,-0.14234780841258557
689,road_maint_cost,-3595769.7161855493,standalone_annual_proxy,689,-3.5957697161855493
689,road_noise_cost,-12190261.761076543,standalone_annual_proxy,689,-12.190261761076544
689,road_tts_cost,-4273429.921952322,standalone_annual_proxy,689,-4.273429921952322
694,road_accident_cost,,standalone_annual_proxy,694,
694,road_airpollution_cost,,standalone_annual_proxy,694,
694,road_climate_cost,-355402.6025592581,standalone_annual_proxy,694,-0.3554026025592581
694,road_co2_cost,,standalone_annual_proxy,694,
694,road_construction_cost,-6100002.183149873,standalone_annual_proxy,694,-6.100002183149873
694,road_ecological_disruption_cost,-1095723.6622603426,standalone_annual_proxy,694,-1.0957236622603426
694,road_land_consumption_cost,-64696.06819249715,standalone_annual_proxy,694,-0.06469606819249715
694,road_maint_cost,-3406785.971646694,standalone_annual_proxy,694,-3.406785971646694
694,road_noise_cost,-16078967.16495723,standalone_annual_proxy,694,-16.07896716495723
694,road_tts_cost,444728.04888463987,standalone_annual_proxy,694,0.44472804888463985
726,road_accident_cost,,standalone_annual_proxy,726,
726,road_airpollution_cost,,standalone_annual_proxy,726,
726,road_climate_cost,-262539.6299402593,standalone_annual_proxy,726,-0.2625396299402593
726,road_co2_cost,,standalone_annual_proxy,726,
726,road_construction_cost,-4078527.684563298,standalone_annual_proxy,726,-4.078527684563298
726,road_ecological_disruption_cost,-843361.47278123,standalone_annual_proxy,726,-0.84336147278123
726,road_land_consumption_cost,-18166.888327394827,standalone_annual_proxy,726,-0.018166888327394826
726,road_maint_cost,-2315124.5357938544,standalone_annual_proxy,726,-2.3151245357938546
726,road_noise_cost,-14506051.278294249,standalone_annual_proxy,726,-14.50605127829425
726,road_tts_cost,-988210.9444076151,standalone_annual_proxy,726,-0.9882109444076151
73,road_accident_cost,,standalone_annual_proxy,73,
73,road_airpollution_cost,,standalone_annual_proxy,73,
73,road_climate_cost,-244857.6955367384,standalone_annual_proxy,73,-0.24485769553673842
73,road_co2_cost,,standalone_annual_proxy,73,
73,road_construction_cost,-4170482.550975574,standalone_annual_proxy,73,-4.170482550975574
73,road_ecological_disruption_cost,-730845.9403759394,standalone_annual_proxy,73,-0.7308459403759393
73,road_land_consumption_cost,-89561.49723893018,standalone_annual_proxy,73,-0.08956149723893018
73,road_maint_cost,-2379807.042304901,standalone_annual_proxy,73,-2.379807042304901
73,road_noise_cost,-7755149.065664371,standalone_annual_proxy,73,-7.75514906566437
73,road_tts_cost,-1915909.5296660517,standalone_annual_proxy,73,-1.9159095296660518
736,road_accident_cost,,standalone_annual_proxy,736,
736,road_airpollution_cost,,standalone_annual_proxy,736,
736,road_climate_cost,-254286.11188824667,standalone_annual_proxy,736,-0.2542861118882467
736,road_co2_cost,,standalone_annual_proxy,736,
736,road_construction_cost,-4006065.202118768,standalone_annual_proxy,736,-4.0060652021187675
736,road_ecological_disruption_cost,-823854.9865778962,standalone_annual_proxy,736,-0.8238549865778961
736,road_land_consumption_cost,-59121.59748988133,standalone_annual_proxy,736,-0.05912159748988133
736,road_maint_cost,-2263495.116964861,standalone_annual_proxy,736,-2.2634951169648607
736,road_noise_cost,-16882944.46779155,standalone_annual_proxy,736,-16.88294446779155
736,road_tts_cost,-32055.657604222826,standalone_annual_proxy,736,-0.032055657604222826
750,road_accident_cost,,standalone_annual_proxy,750,
750,road_airpollution_cost,,standalone_annual_proxy,750,
750,road_climate_cost,-526887.5884645539,standalone_annual_proxy,750,-0.526887588464554
750,road_co2_cost,,standalone_annual_proxy,750,
750,road_construction_cost,-10141688.886153782,standalone_annual_proxy,750,-10.141688886153782
750,road_ecological_disruption_cost,-1027390.4718527916,standalone_annual_proxy,750,-1.0273904718527915
750,road_land_consumption_cost,-121038.33800707148,standalone_annual_proxy,750,-0.12103833800707148
750,road_maint_cost,-6048205.94140087,standalone_annual_proxy,750,-6.0482059414008695
750,road_noise_cost,-14316500.818682414,standalone_annual_proxy,750,-14.316500818682414
750,road_tts_cost,-4330216.848988251,standalone_annual_proxy,750,-4.33021684898825
755,road_accident_cost,,standalone_annual_proxy,755,
755,road_airpollution_cost,,standalone_annual_proxy,755,
755,road_climate_cost,-475161.0965705045,standalone_annual_proxy,755,-0.4751610965705045
755,road_co2_cost,,standalone_annual_proxy,755,
755,road_construction_cost,-39887381.21493936,standalone_annual_proxy,755,-39.88738121493936
755,road_ecological_disruption_cost,-454380.6554427568,standalone_annual_proxy,755,-0.4543806554427568
755,road_land_consumption_cost,-160014.53273532525,standalone_annual_proxy,755,-0.16001453273532526
755,road_maint_cost,-19674444.93083095,standalone_annual_proxy,755,-19.67444493083095
755,road_noise_cost,-8978074.420026587,standalone_annual_proxy,755,-8.978074420026587
755,road_tts_cost,248617.58964558918,standalone_annual_proxy,755,0.24861758964558917
759,road_accident_cost,,standalone_annual_proxy,759,
759,road_airpollution_cost,,standalone_annual_proxy,759,
759,road_climate_cost,-904905.5722216913,standalone_annual_proxy,759,-0.9049055722216912
759,road_co2_cost,,standalone_annual_proxy,759,
759,road_construction_cost,-56097174.5521567,standalone_annual_proxy,759,-56.0971745521567
759,road_ecological_disruption_cost,-1439627.1693187484,standalone_annual_proxy,759,-1.4396271693187483
759,road_land_consumption_cost,-298226.754082854,standalone_annual_proxy,759,-0.29822675408285404
759,road_maint_cost,-27965976.87608968,standalone_annual_proxy,759,-27.96597687608968
759,road_noise_cost,-7327895.309133144,standalone_annual_proxy,759,-7.327895309133144
759,road_tts_cost,-7737650.715878497,standalone_annual_proxy,759,-7.737650715878497
761,road_accident_cost,,standalone_annual_proxy,761,
761,road_airpollution_cost,,standalone_annual_proxy,761,
761,road_climate_cost,-230262.74357522847,standalone_annual_proxy,761,-0.23026274357522847
761,road_co2_cost,,standalone_annual_proxy,761,
761,road_construction_cost,-4862754.038381653,standalone_annual_proxy,761,-4.862754038381653
761,road_ecological_disruption_cost,-713616.3435418333,standalone_annual_proxy,761,-0.7136163435418333
761,road_land_consumption_cost,-61297.48540054281,standalone_annual_proxy,761,-0.06129748540054281
761,road_maint_cost,-2640570.23840446,standalone_annual_proxy,761,-2.6405702384044596
761,road_noise_cost,-5468916.998507669,standalone_annual_proxy,761,-5.4689169985076695
761,road_tts_cost,978135.9208090673,standalone_annual_proxy,761,0.9781359208090673
